Fisier,Caracteristica,Cod,Axa,NOMINAL,+TOL,-TOL,MEAS,DEV,OUTTOL
SER_235338AAA597642.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.025,0.025,0.000
SER_235338AAA597642.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.754,0.034,0.000
SER_235338AAA597642.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.754,0.034,0.000
SER_235338AAA597642.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.003,0.003,0.000
SER_235338AAA597642.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.000,0.000,89.999,0
SER_235338AAA597642.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.037,-0.013,0.000
SER_235338AAA597642.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.060,0.010,0.000
SER_235338AAA597642.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.009,0.009,0.000
SER_235338AAA597642.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA597642.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.009,0.009,0.000
SER_235338AAA597642.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.009,0.009,0.000
SER_235338AAA597642.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.035,0.035,0.000
SER_235338AAA597642.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.041,0.041,0.000
SER_235338AAA597642.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.043,0.043,0.000
SER_235338AAA597642.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.044,0.044,0.000
SER_235338AAA597642.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.062,-0.012,0.000
SER_235338AAA597642.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.531,0.031,0.000
SER_235338AAA597642.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.388,-0.012,0.000
SER_235338AAA597642.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.559,0.009,0.000
SER_235338AAA597642.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.516,0.016,0.000
SER_235338AAA597642.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.917,0.117,0.000
SER_235338AAA597642.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.018,0.018,0.000
SER_235338AAA597642.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.014,0.014,0.000
SER_235338AAA597642.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.008,0.008,0.000
SER_235338AAA597642.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.004,0.004,0.000
SER_235338AAA597642.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.148,0.048,0.000
SER_235338AAA597642.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.138,0.038,0.000
SER_235338AAA597642.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.614,0.114,0.014
SER_235338AAA597642.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.509,0.009,0.000
SER_235338AAA597642.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.033,0.033,0.000
SER_235338AAA597642.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.037,0.037,0.000
SER_235338AAA597642.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.011,0.011,0.000
SER_235338AAA597642.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.002,0.002,0.000
SER_235338AAA597642.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.505,0.005,0.000
SER_235338AAA597642.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.503,0.003,0.000
SER_235338AAA597642.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.022,0.022,0.000
SER_235338AAA597642.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.015,0.015,0.000
SER_235338AAA597642.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.614,0.014,0.000
SER_235338AAA597642.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.609,0.009,0.000
SER_235338AAA597642.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.011,0.011,0.000
SER_235338AAA597642.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.013,0.013,0.000
SER_235338AAA597642.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.022,0.022,0.000
SER_235338AAA597642.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.023,0.023,0.000
SER_235338AAA597642.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.023,-0.027,0.000
SER_235338AAA597642.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.021,-0.029,0.000
SER_235338AAA597642.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.043,0.043,0.000
SER_235338AAA597642.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,7.995,-0.005,0.000
SER_235338AAA597642.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.104,0.104,0.000
SER_235338AAA597642.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.004,0.004,0.000
SER_235338AAA597642.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.009,0.009,0.000
SER_235338AAA597642.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.006,0.006,0.000
SER_235338AAA597642.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.025,0.025,0.000
SER_235338AAA597643.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.968,-0.032,0.000
SER_235338AAA597643.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.986,-0.014,0.000
SER_235338AAA597643.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.998,-0.002,0.000
SER_235338AAA597643.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.876,-0.124,0.000
SER_235338AAA597643.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA597643.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA597643.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.009,0.009,0.000
SER_235338AAA597643.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.012,0.012,0.000
SER_235338AAA597643.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.755,0.035,0.000
SER_235338AAA597643.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.755,0.035,0.000
SER_235338AAA597643.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.006,0.006,0.000
SER_235338AAA597643.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.005,0.005,90.000,0
SER_235338AAA597643.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.026,-0.024,0.000
SER_235338AAA597643.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.056,0.006,0.000
SER_235338AAA597643.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.006,0.006,0.000
SER_235338AAA597643.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.010,0.010,0.000
SER_235338AAA597643.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.012,0.012,0.000
SER_235338AAA597643.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA597643.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.034,0.034,0.000
SER_235338AAA597643.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.038,0.038,0.000
SER_235338AAA597643.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.042,0.042,0.000
SER_235338AAA597643.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.042,0.042,0.000
SER_235338AAA597643.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.059,-0.009,0.000
SER_235338AAA597643.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.512,0.012,0.000
SER_235338AAA597643.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.382,-0.018,0.000
SER_235338AAA597643.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.552,0.002,0.000
SER_235338AAA597643.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.536,0.036,0.000
SER_235338AAA597643.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.905,0.105,0.000
SER_235338AAA597643.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA597643.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.009,0.009,0.000
SER_235338AAA597643.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.007,0.007,0.000
SER_235338AAA597643.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.008,0.008,0.000
SER_235338AAA597643.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.144,0.044,0.000
SER_235338AAA597643.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.137,0.037,0.000
SER_235338AAA597643.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.502,0.002,0.000
SER_235338AAA597643.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.513,0.013,0.000
SER_235338AAA597643.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.036,0.036,0.000
SER_235338AAA597643.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.036,0.036,0.000
SER_235338AAA597643.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.009,0.009,0.000
SER_235338AAA597643.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.005,0.005,0.000
SER_235338AAA597643.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.505,0.005,0.000
SER_235338AAA597643.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.503,0.003,0.000
SER_235338AAA597643.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.021,0.021,0.000
SER_235338AAA597643.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.016,0.016,0.000
SER_235338AAA597643.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.614,0.014,0.000
SER_235338AAA597643.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.608,0.008,0.000
SER_235338AAA597643.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.017,0.017,0.000
SER_235338AAA597643.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.019,0.019,0.000
SER_235338AAA597643.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.027,0.027,0.000
SER_235338AAA597643.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.021,0.021,0.000
SER_235338AAA597643.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.018,-0.032,0.000
SER_235338AAA597643.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.018,-0.032,0.000
SER_235338AAA597643.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.041,0.041,0.000
SER_235338AAA597643.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,7.998,-0.002,0.000
SER_235338AAA597643.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.061,0.061,0.000
SER_235338AAA597643.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.002,0.002,0.000
SER_235338AAA597643.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.008,0.008,0.000
SER_235338AAA597643.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.008,0.008,0.000
SER_235338AAA597643.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.038,0.038,0.000
SER_235338AAA597644.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.968,-0.032,0.000
SER_235338AAA597644.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.983,-0.017,0.000
SER_235338AAA597644.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,2.004,0.004,0.000
SER_235338AAA597644.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.862,-0.138,0.000
SER_235338AAA597644.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA597644.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA597644.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.011,0.011,0.000
SER_235338AAA597644.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.020,0.020,0.000
SER_235338AAA597644.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.755,0.035,0.000
SER_235338AAA597644.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.754,0.034,0.000
SER_235338AAA597644.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.003,0.003,0.000
SER_235338AAA597644.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.010,0.010,90.000,0
SER_235338AAA597644.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.028,-0.022,0.000
SER_235338AAA597644.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.055,0.005,0.000
SER_235338AAA597644.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.006,0.006,0.000
SER_235338AAA597644.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA597644.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.009,0.009,0.000
SER_235338AAA597644.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.013,0.013,0.000
SER_235338AAA597644.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.033,0.033,0.000
SER_235338AAA597644.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.037,0.037,0.000
SER_235338AAA597644.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.038,0.038,0.000
SER_235338AAA597644.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.040,0.040,0.000
SER_235338AAA597644.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.060,-0.010,0.000
SER_235338AAA597644.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.522,0.022,0.000
SER_235338AAA597644.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.378,-0.022,0.000
SER_235338AAA597644.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.551,0.001,0.000
SER_235338AAA597644.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.521,0.021,0.000
SER_235338AAA597644.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.912,0.112,0.000
SER_235338AAA597644.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.018,0.018,0.000
SER_235338AAA597644.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.014,0.014,0.000
SER_235338AAA597644.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.010,0.010,0.000
SER_235338AAA597644.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.009,0.009,0.000
SER_235338AAA597644.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.139,0.039,0.000
SER_235338AAA597644.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.142,0.042,0.000
SER_235338AAA597644.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.499,-0.001,0.000
SER_235338AAA597644.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.509,0.009,0.000
SER_235338AAA597644.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.036,0.036,0.000
SER_235338AAA597644.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.037,0.037,0.000
SER_235338AAA597644.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.009,0.009,0.000
SER_235338AAA597644.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.005,0.005,0.000
SER_235338AAA597644.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.505,0.005,0.000
SER_235338AAA597644.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.502,0.002,0.000
SER_235338AAA597644.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.024,0.024,0.000
SER_235338AAA597644.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.018,0.018,0.000
SER_235338AAA597644.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.613,0.013,0.000
SER_235338AAA597644.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.607,0.007,0.000
SER_235338AAA597644.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.015,0.015,0.000
SER_235338AAA597644.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.016,0.016,0.000
SER_235338AAA597644.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.022,0.022,0.000
SER_235338AAA597644.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.017,0.017,0.000
SER_235338AAA597644.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.021,-0.029,0.000
SER_235338AAA597644.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.022,-0.028,0.000
SER_235338AAA597644.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.040,0.040,0.000
SER_235338AAA597644.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,7.999,-0.001,0.000
SER_235338AAA597644.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.087,0.087,0.000
SER_235338AAA597644.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.005,0.005,0.000
SER_235338AAA597644.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.012,0.012,0.000
SER_235338AAA597644.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.008,0.008,0.000
SER_235338AAA597644.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.020,0.020,0.000
SER_235338AAA597645.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.964,-0.036,0.000
SER_235338AAA597645.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.971,-0.029,0.000
SER_235338AAA597645.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.997,-0.003,0.000
SER_235338AAA597645.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.863,-0.137,0.000
SER_235338AAA597645.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA597645.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA597645.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.013,0.013,0.000
SER_235338AAA597645.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.022,0.022,0.000
SER_235338AAA597645.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.759,0.039,0.000
SER_235338AAA597645.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.749,0.029,0.000
SER_235338AAA597645.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.019,0.019,0.000
SER_235338AAA597645.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.035,0.035,90.000,0
SER_235338AAA597645.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.029,-0.021,0.000
SER_235338AAA597645.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.051,0.001,0.000
SER_235338AAA597645.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.008,0.008,0.000
SER_235338AAA597645.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.010,0.010,0.000
SER_235338AAA597645.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.008,0.008,0.000
SER_235338AAA597645.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.007,0.007,0.000
SER_235338AAA597645.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.032,0.032,0.000
SER_235338AAA597645.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.040,0.040,0.000
SER_235338AAA597645.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.038,0.038,0.000
SER_235338AAA597645.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.040,0.040,0.000
SER_235338AAA597645.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.058,-0.008,0.000
SER_235338AAA597645.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.523,0.023,0.000
SER_235338AAA597645.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.377,-0.023,0.000
SER_235338AAA597645.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.549,-0.001,0.000
SER_235338AAA597645.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.506,0.006,0.000
SER_235338AAA597645.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.914,0.114,0.000
SER_235338AAA597645.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.029,0.029,0.000
SER_235338AAA597645.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.021,0.021,0.000
SER_235338AAA597645.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA597645.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA597645.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.142,0.042,0.000
SER_235338AAA597645.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.134,0.034,0.000
SER_235338AAA597645.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.493,-0.007,0.000
SER_235338AAA597645.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.512,0.012,0.000
SER_235338AAA597645.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.047,0.047,0.000
SER_235338AAA597645.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.035,0.035,0.000
SER_235338AAA597645.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.028,0.028,0.000
SER_235338AAA597645.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.020,0.020,0.000
SER_235338AAA597645.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.506,0.006,0.000
SER_235338AAA597645.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.501,0.001,0.000
SER_235338AAA597645.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.029,0.029,0.000
SER_235338AAA597645.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.012,0.012,0.000
SER_235338AAA597645.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.614,0.014,0.000
SER_235338AAA597645.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.608,0.008,0.000
SER_235338AAA597645.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.011,0.011,0.000
SER_235338AAA597645.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.015,0.015,0.000
SER_235338AAA597645.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.036,0.036,0.000
SER_235338AAA597645.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.038,0.038,0.000
SER_235338AAA597645.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.026,-0.024,0.000
SER_235338AAA597645.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.024,-0.026,0.000
SER_235338AAA597645.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.044,0.044,0.000
SER_235338AAA597645.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,7.996,-0.004,0.000
SER_235338AAA597645.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.132,0.132,0.000
SER_235338AAA597645.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.016,0.016,0.000
SER_235338AAA597645.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.021,0.021,0.000
SER_235338AAA597645.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.010,0.010,0.000
SER_235338AAA597645.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.026,0.026,0.000
SER_235338AAA597646.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.986,-0.014,0.000
SER_235338AAA597646.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.990,-0.010,0.000
SER_235338AAA597646.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.993,-0.007,0.000
SER_235338AAA597646.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.857,-0.143,0.000
SER_235338AAA597646.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA597646.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA597646.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.001,0.001,0.000
SER_235338AAA597646.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.017,0.017,0.000
SER_235338AAA597646.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.761,0.041,0.000
SER_235338AAA597646.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.761,0.041,0.000
SER_235338AAA597646.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.005,0.005,0.000
SER_235338AAA597646.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.008,0.008,-90.000,0
SER_235338AAA597646.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.026,-0.024,0.000
SER_235338AAA597646.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.053,0.003,0.000
SER_235338AAA597646.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.008,0.008,0.000
SER_235338AAA597646.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.016,0.016,0.000
SER_235338AAA597646.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.010,0.010,0.000
