Fisier,Caracteristica,Cod,Axa,NOMINAL,+TOL,-TOL,MEAS,DEV,OUTTOL
SER_235338AAA597444.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.018,0.018,0.000
SER_235338AAA597444.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.010,0.010,0.000
SER_235338AAA597444.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.505,0.005,0.000
SER_235338AAA597444.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.504,0.004,0.000
SER_235338AAA597444.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.046,0.046,0.000
SER_235338AAA597444.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.049,0.049,0.000
SER_235338AAA597444.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.614,0.014,0.000
SER_235338AAA597444.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.608,0.008,0.000
SER_235338AAA597444.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.004,0.004,0.000
SER_235338AAA597444.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.010,0.010,0.000
SER_235338AAA597444.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.014,0.014,0.000
SER_235338AAA597444.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.014,0.014,0.000
SER_235338AAA597444.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.039,-0.011,0.000
SER_235338AAA597444.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.036,-0.014,0.000
SER_235338AAA597444.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.057,0.057,0.000
SER_235338AAA597444.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.012,0.012,0.000
SER_235338AAA597444.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.088,0.088,0.000
SER_235338AAA597444.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.003,0.003,0.000
SER_235338AAA597444.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.010,0.010,0.000
SER_235338AAA597444.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.014,0.014,0.000
SER_235338AAA597444.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.010,0.010,0.000
SER_235338AAA597445.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.942,-0.058,0.000
SER_235338AAA597445.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.951,-0.049,0.000
SER_235338AAA597445.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.914,-0.086,0.000
SER_235338AAA597445.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.924,-0.076,0.000
SER_235338AAA597445.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA597445.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA597445.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.005,0.005,0.000
SER_235338AAA597445.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.008,0.008,0.000
SER_235338AAA597445.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.767,0.047,0.000
SER_235338AAA597445.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.773,0.053,0.000
SER_235338AAA597445.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.001,0.001,0.000
SER_235338AAA597445.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.024,0.024,90.000,0
SER_235338AAA597445.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.023,-0.027,0.000
SER_235338AAA597445.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.049,-0.001,0.000
SER_235338AAA597445.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.016,0.016,0.000
SER_235338AAA597445.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.014,0.014,0.000
SER_235338AAA597445.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.030,0.030,0.000
SER_235338AAA597445.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.021,0.021,0.000
SER_235338AAA597445.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.038,0.038,0.000
SER_235338AAA597445.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.043,0.043,0.000
SER_235338AAA597445.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.042,0.042,0.000
SER_235338AAA597445.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.046,0.046,0.000
SER_235338AAA597445.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.073,-0.023,0.000
SER_235338AAA597445.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.510,0.010,0.000
SER_235338AAA597445.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.382,-0.018,0.000
SER_235338AAA597445.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.548,-0.002,0.000
SER_235338AAA597445.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.508,0.008,0.000
SER_235338AAA597445.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.871,0.071,0.000
SER_235338AAA597445.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.056,0.056,0.000
SER_235338AAA597445.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.055,0.055,0.000
SER_235338AAA597445.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.015,0.015,0.000
SER_235338AAA597445.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA597445.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.132,0.032,0.000
SER_235338AAA597445.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.134,0.034,0.000
SER_235338AAA597445.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.507,0.007,0.000
SER_235338AAA597445.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.491,-0.009,0.000
SER_235338AAA597445.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.051,0.051,0.000
SER_235338AAA597445.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.055,0.055,0.000
SER_235338AAA597445.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.017,0.017,0.000
SER_235338AAA597445.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.008,0.008,0.000
SER_235338AAA597445.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.507,0.007,0.000
SER_235338AAA597445.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.503,0.003,0.000
SER_235338AAA597445.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.044,0.044,0.000
SER_235338AAA597445.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.046,0.046,0.000
SER_235338AAA597445.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.617,0.017,0.000
SER_235338AAA597445.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.611,0.011,0.000
SER_235338AAA597445.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.004,0.004,0.000
SER_235338AAA597445.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.010,0.010,0.000
SER_235338AAA597445.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.016,0.016,0.000
SER_235338AAA597445.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.015,0.015,0.000
SER_235338AAA597445.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.036,-0.014,0.000
SER_235338AAA597445.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.036,-0.014,0.000
SER_235338AAA597445.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.055,0.055,0.000
SER_235338AAA597445.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.012,0.012,0.000
SER_235338AAA597445.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.118,0.118,0.000
SER_235338AAA597445.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.008,0.008,0.000
SER_235338AAA597445.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.009,0.009,0.000
SER_235338AAA597445.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.009,0.009,0.000
SER_235338AAA597445.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.013,0.013,0.000
SER_235338AAA597446.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.938,-0.062,0.000
SER_235338AAA597446.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.935,-0.065,0.000
SER_235338AAA597446.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.911,-0.089,0.000
SER_235338AAA597446.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.944,-0.056,0.000
SER_235338AAA597446.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA597446.PDF,PAGINA 2,LOC47,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA597446.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.019,0.019,0.000
SER_235338AAA597446.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.018,0.018,0.000
SER_235338AAA597446.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.765,0.045,0.000
SER_235338AAA597446.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.765,0.045,0.000
SER_235338AAA597446.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.003,0.003,0.000
SER_235338AAA597446.PDF,POSITION MM,nimicA,A,0.000,0.050,0.023,0.023,0.000,0
SER_235338AAA597446.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.027,-0.023,0.000
SER_235338AAA597446.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.039,-0.011,0.000
SER_235338AAA597446.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.007,0.007,0.000
SER_235338AAA597446.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.024,0.024,0.000
SER_235338AAA597446.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.027,0.027,0.000
SER_235338AAA597446.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.023,0.023,0.000
SER_235338AAA597446.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.039,0.039,0.000
SER_235338AAA597446.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.044,0.044,0.000
SER_235338AAA597446.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.044,0.044,0.000
SER_235338AAA597446.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.047,0.047,0.000
SER_235338AAA597446.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.070,-0.020,0.000
SER_235338AAA597446.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.524,0.024,0.000
SER_235338AAA597446.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.385,-0.015,0.000
SER_235338AAA597446.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.552,0.002,0.000
SER_235338AAA597446.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.471,-0.029,0.000
SER_235338AAA597446.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.870,0.070,0.000
SER_235338AAA597446.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.043,0.043,0.000
SER_235338AAA597446.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.049,0.049,0.000
SER_235338AAA597446.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.012,0.012,0.000
SER_235338AAA597446.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.012,0.012,0.000
SER_235338AAA597446.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.127,0.027,0.000
SER_235338AAA597446.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.131,0.031,0.000
SER_235338AAA597446.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.501,0.001,0.000
SER_235338AAA597446.PDF,PAGINA 7,LOCS1,R,0.500,0.100,0.100,0.506,0.006,0.000
SER_235338AAA597446.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.054,0.054,0.000
SER_235338AAA597446.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.051,0.051,0.000
SER_235338AAA597446.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.010,0.010,0.000
SER_235338AAA597446.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.012,0.012,0.000
SER_235338AAA597446.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.495,-0.005,0.000
SER_235338AAA597446.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.489,-0.011,0.000
SER_235338AAA597446.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.054,0.054,0.000
SER_235338AAA597446.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.047,0.047,0.000
SER_235338AAA597446.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.616,0.016,0.000
SER_235338AAA597446.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.610,0.010,0.000
SER_235338AAA597446.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.013,0.013,0.000
SER_235338AAA597446.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.015,0.015,0.000
SER_235338AAA597446.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.012,0.012,0.000
SER_235338AAA597446.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.009,0.009,0.000
SER_235338AAA597446.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.033,-0.017,0.000
SER_235338AAA597446.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.033,-0.017,0.000
SER_235338AAA597446.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.040,0.040,0.000
SER_235338AAA597446.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.016,0.016,0.000
SER_235338AAA597446.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.099,0.099,0.000
SER_235338AAA597446.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.017,0.017,0.000
SER_235338AAA597446.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.003,0.003,0.000
SER_235338AAA597446.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.011,0.011,0.000
SER_235338AAA597446.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.029,0.029,0.000
SER_235338AAA597447.1.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,2.936,-0.064,0.000
SER_235338AAA597447.1.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.913,-0.087,0.000
SER_235338AAA597447.1.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.907,-0.093,0.000
SER_235338AAA597447.1.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.936,-0.064,0.000
SER_235338AAA597447.1.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA597447.1.PDF,PAGINA 2,LOC47,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA597447.1.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.013,0.013,0.000
SER_235338AAA597447.1.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.025,0.025,0.000
SER_235338AAA597447.1.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.763,0.043,0.000
SER_235338AAA597447.1.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.762,0.042,0.000
SER_235338AAA597447.1.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.003,0.003,0.000
SER_235338AAA597447.1.PDF,POSITION MM,nimicA,A,0.000,0.050,0.024,0.024,0.000,0
SER_235338AAA597447.1.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.032,-0.018,0.000
SER_235338AAA597447.1.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.041,-0.009,0.000
SER_235338AAA597447.1.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.009,0.009,0.000
SER_235338AAA597447.1.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.018,0.018,0.000
SER_235338AAA597447.1.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.021,0.021,0.000
SER_235338AAA597447.1.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.019,0.019,0.000
SER_235338AAA597447.1.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.043,0.043,0.000
SER_235338AAA597447.1.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.050,0.050,0.000
SER_235338AAA597447.1.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.048,0.048,0.000
SER_235338AAA597447.1.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.052,0.052,0.000
SER_235338AAA597447.1.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.076,-0.026,0.000
SER_235338AAA597447.1.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.528,0.028,0.000
SER_235338AAA597447.1.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.390,-0.010,0.000
SER_235338AAA597447.1.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.551,0.001,0.000
SER_235338AAA597447.1.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.483,-0.017,0.000
SER_235338AAA597447.1.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.867,0.067,0.000
SER_235338AAA597447.1.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.053,0.053,0.000
SER_235338AAA597447.1.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.056,0.056,0.000
SER_235338AAA597447.1.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.008,0.008,0.000
SER_235338AAA597447.1.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.007,0.007,0.000
SER_235338AAA597447.1.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.127,0.027,0.000
SER_235338AAA597447.1.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.132,0.032,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.503,0.003,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,LOCS1,R,0.500,0.100,0.100,0.501,0.001,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.050,0.050,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.048,0.048,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.009,0.009,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.018,0.018,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.494,-0.006,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.487,-0.013,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.058,0.058,0.000
SER_235338AAA597447.1.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.048,0.048,0.000
SER_235338AAA597447.1.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.614,0.014,0.000
SER_235338AAA597447.1.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.608,0.008,0.000
SER_235338AAA597447.1.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.015,0.015,0.000
SER_235338AAA597447.1.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.015,0.015,0.000
SER_235338AAA597447.1.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.009,0.009,0.000
SER_235338AAA597447.1.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.010,0.010,0.000
SER_235338AAA597447.1.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,11.037,-0.013,0.000
SER_235338AAA597447.1.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,11.033,-0.017,0.000
SER_235338AAA597447.1.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.040,0.040,0.000
SER_235338AAA597447.1.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.018,0.018,0.000
SER_235338AAA597447.1.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.118,0.118,0.000
SER_235338AAA597447.1.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.014,0.014,0.000
SER_235338AAA597447.1.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.011,0.011,0.000
SER_235338AAA597447.1.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.012,0.012,0.000
SER_235338AAA597447.1.PDF,PAGINA 9,nimicA,M,0.000,0.200,0.000,0.022,0.022,0.000
SER_235338AAA597447.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,3.023,0.023,0.000
SER_235338AAA597447.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,2.978,-0.022,0.000
SER_235338AAA597447.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.931,-0.069,0.000
SER_235338AAA597447.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.895,-0.105,0.000
SER_235338AAA597447.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA597447.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA597447.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.006,0.006,0.000
SER_235338AAA597447.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.020,0.020,0.000
SER_235338AAA597447.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.643,-0.077,0.000
SER_235338AAA597447.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.787,0.067,0.000
SER_235338AAA597447.PDF,PAGINA 2,nimicA,M,0.000,0.050,0.000,0.121,0.121,0.071
SER_235338AAA597447.PDF,POSITION MM,FCFLOC2,A,0.000,0.050,0.236,0.236,90.000,0
SER_235338AAA597447.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.069,0.019,0.000
SER_235338AAA597447.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,8.953,-0.097,0.047
SER_235338AAA597447.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.084,0.084,0.000
SER_235338AAA597447.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.119,0.119,0.000
SER_235338AAA597447.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.019,0.019,0.000
SER_235338AAA597447.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.048,0.048,0.000
SER_235338AAA597447.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.142,0.142,0.042
SER_235338AAA597447.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.052,0.052,0.000
SER_235338AAA597447.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.069,0.069,0.000
SER_235338AAA597447.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.093,0.093,0.000
SER_235338AAA597447.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.074,-0.024,0.000
SER_235338AAA597447.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.519,0.019,0.000
SER_235338AAA597447.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.474,0.074,0.024
SER_235338AAA597447.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.547,-0.003,0.000
SER_235338AAA597447.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.530,0.030,0.000
SER_235338AAA597447.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.860,0.060,0.000
SER_235338AAA597447.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.075,0.075,0.000
SER_235338AAA597447.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.054,0.054,0.000
SER_235338AAA597447.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA597447.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.012,0.012,0.000
SER_235338AAA597447.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.171,0.071,0.000
SER_235338AAA597447.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.189,0.089,0.000
SER_235338AAA597447.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.521,0.021,0.000
SER_235338AAA597447.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.502,0.002,0.000
SER_235338AAA597447.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.193,0.193,0.000
SER_235338AAA597447.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.107,0.107,0.000
SER_235338AAA597447.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.070,0.070,0.000
SER_235338AAA597447.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.047,0.047,0.000
SER_235338AAA597447.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.504,0.004,0.000
SER_235338AAA597447.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.503,0.003,0.000
SER_235338AAA597447.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.174,0.174,0.029
SER_235338AAA597447.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.147,0.147,0.000
SER_235338AAA597447.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.546,-0.054,0.000
SER_235338AAA597447.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.540,-0.060,0.000
